name,solution
C0003998,0
C0003999,0
C0004000,0
C0004001,0
C0004002,0
C0004003,0
C0004004,0
C0004005,0
C0004006,0
C0004007,0
C0004008,0
C0004009,0
C0004010,0
C0004011,0
C0004012,0
C0004013,0
C0004014,0
C0004015,0
C0004016,0
C0004017,0
C0004018,0
C0004019,0
C0004020,0
C0004021,0
C0004022,0
C0004023,0
C0004024,0
C0004025,0
C0004026,0
C0004027,0
C0004028,0
C0004029,0
C0004030,0
C0004031,0
C0004032,0
C0004033,0
C0004034,0
C0004035,0
C0004036,0
C0004037,0
C0004038,0
C0004039,0
C0004040,0
C0004041,0
C0004042,0
C0004043,0
C0004044,0
C0004045,0
C0004046,0
C0004047,0
C0004048,0
C0004049,0
C0004050,0
C0004051,0
C0004052,0
C0004053,0
C0004054,0
C0004055,0
C0004056,0
C0004057,0
C0004058,0
C0004059,0
C0004060,0
C0004061,0
C0004062,0
C0004063,0
C0004064,0
C0004065,0
C0004066,0
C0004067,0
C0004068,0
C0004069,0
C0004070,0
C0004071,0
C0004072,0
C0004073,0
C0004074,0
C0004075,0
C0004076,0
C0004077,0
C0004078,0
C0004079,0
C0004080,0
C0004081,0
C0004082,0
C0004083,0
C0004084,0
C0004085,0
C0004086,0
C0004087,0
C0004088,0
C0004089,0
C0004090,0
C0004091,0
C0004092,0
C0004093,0
C0004094,0
C0004095,0
C0004096,0
C0004097,0
C0004098,0
C0004099,0
C0004100,0
C0004101,0
C0004102,0
C0004103,0
C0004104,0
C0004105,0
C0004106,0
C0004107,0
C0004108,0
C0004109,0
C0004110,0
C0004111,0
C0004112,0
C0004113,0
C0004114,0
C0004115,0
C0004116,0
C0004117,0
C0004118,0
C0004119,0
C0004120,0
C0004121,0
C0004122,0
C0004123,0
C0004124,0
C0004125,0
C0004126,0
C0004127,0
C0004128,0
C0004129,0
C0004130,0
C0004131,0
C0004132,0
C0004133,0
C0004134,0
C0004135,0
C0004136,0
C0004137,0
C0004138,0
C0004139,0
C0004140,0
C0004141,0
C0004142,0
C0004143,0
C0004144,0
C0004145,0
C0004146,0
C0004147,0
C0004148,0
C0004149,0
C0004150,0
C0004151,0
C0004152,0
C0004153,0
C0004154,0
C0004155,0
C0004156,0
C0004157,0
C0004158,0
C0004159,0
C0004160,0
C0004161,0
C0004162,0
C0004163,0
C0004164,0
C0004165,0
C0004166,0
C0004167,0
C0004168,0
C0004169,0
C0004170,0
C0004171,0
C0004172,0
C0004173,0
C0004174,0
C0004175,0
C0004176,0
C0004177,0
C0004178,0
C0004179,0
C0004180,0
C0004181,0
C0004182,0
C0004183,0
C0004184,0
C0004185,0
C0004186,0
C0004187,0
C0004188,0
C0004189,0
C0004190,0
C0004191,0
C0004192,0
C0004193,0
C0004194,0
C0004195,0
C0004196,0
C0004197,0
C0004198,0
C0004199,0
C0004200,0
C0004201,0
C0004202,0
C0004203,0
C0004204,0
C0004205,0
C0004206,0
C0004207,0
C0004208,0
C0004209,0
C0004210,0
C0004211,0
C0004212,0
C0004213,0
C0004214,0
C0004215,0
C0004216,0
C0004217,0
C0004218,0
C0004219,0
C0004220,0
C0004221,0
C0004222,0
C0004223,0
C0004224,0
C0004225,0
C0004226,0
C0004227,0
C0004228,0
C0004229,0
C0004230,0
C0004231,0
C0004232,0
C0004233,0
C0004234,0
C0004235,0
C0004236,0
C0004237,0
C0004238,0
C0004239,0
C0004240,0
C0004241,0
C0004242,0
C0004243,0
C0004244,0
C0004245,0
C0004246,0
C0004247,0
C0004248,0
C0004249,0
C0004250,0
C0004251,0
C0004252,0
C0004253,0
C0004254,0
C0004255,0
C0004256,0
C0004257,0
C0004258,0
C0004259,0
C0004260,0
C0004261,0
C0004262,0
C0004263,0
C0004264,0
C0004265,0
C0004266,0
C0004267,0
C0004268,0
C0004269,0
C0004270,0
C0004271,0
C0004272,0
C0004273,0
C0004274,0
C0004275,0
C0004276,0
C0004277,0
C0004278,0
C0004279,0
C0004280,0
C0004281,0
C0004282,0
C0004283,0
C0004284,0
C0004285,0
C0004286,0
C0004287,0
C0004288,0
C0004289,0
C0004290,0
C0004291,0
C0004292,0
C0004293,0
C0004294,0
C0004295,0
C0004296,0
C0004297,0
C0004298,0
C0004299,0
C0004300,0
C0004301,0
C0004302,0
C0004303,0
C0004304,0
C0004305,0
C0004306,0
C0004307,0
C0004308,0
C0004309,0
C0004310,0
C0004311,0
C0004312,0
C0004313,0
C0004314,0
C0004315,0
C0004316,0
C0004317,0
C0004318,0
C0004319,0
C0004320,0
C0004321,0
C0004322,0
C0004323,0
C0004324,0
C0004325,0
C0004326,0
C0004327,0
C0004328,0
C0004329,0
C0004330,0
C0004331,0
C0004332,0
C0004333,0
C0004334,0
C0004335,0
C0004336,0
C0004337,0
C0004338,0
C0004339,0
C0004340,0
C0004341,0
C0004342,0
C0004343,0
C0004344,0
C0004345,0
C0004346,0
C0004347,0
C0004348,0
C0004349,0
C0004350,0
C0004351,0
C0004352,0
C0004353,0
C0004354,0
C0004355,0
C0004356,0
C0004357,0
C0004358,0
C0004359,0
C0004360,0
C0004361,0
C0004362,0
C0004363,0
C0004364,0
C0004365,0
C0004366,0
C0004367,0
C0004368,0
C0004369,0
C0004370,0
C0004371,0
C0004372,0
C0004373,0
C0004374,0
C0004375,0
C0004376,0
C0004377,0
C0004378,0
C0004379,0
C0004380,0
C0004381,0
C0004382,0
C0004383,0
C0004384,0
C0004385,0
C0004386,0
C0004387,0
C0004388,0
C0004389,0
C0004390,0
C0004391,0
C0004392,0
C0004393,0
C0004394,0
C0004395,0
C0004396,0
C0004397,0
C0004398,0
C0004399,0
C0004400,0
C0004401,0
C0004402,0
C0004403,0
C0004404,0
C0004405,0
C0004406,0
C0004407,0
C0004408,0
C0004409,0
C0004410,0
C0004411,0
C0004412,0
C0004413,0
C0004414,0
C0004415,0
C0004416,0
C0004417,0
C0004418,0
C0004419,0
C0004420,0
C0004421,0
C0004422,0
C0004423,0
C0004424,0
C0004425,0
C0004426,0
C0004427,0
C0004428,0
C0004429,0
C0004430,0
C0004431,0
C0004432,0
C0004433,0
C0004434,0
C0004435,0
C0004436,0
C0004437,0
C0004438,0
C0004439,0
C0004440,0
C0004441,0
C0004442,0
C0004443,0
C0004444,0
C0004445,0
C0004446,0
C0004447,0
C0004448,0
C0004449,0
C0004450,0
C0004451,0
C0004452,0
C0004453,0
C0004454,0
C0004455,0
C0004456,0
C0004457,0
C0004458,0
C0004459,0
C0004460,0
C0004461,0
C0004462,0
C0004463,0
C0004464,0
C0004465,0
C0004466,0
C0004467,0
C0004468,0
C0004469,0
C0004470,0
C0004471,0
C0004472,0
C0004473,0
C0004474,0
C0004475,0
C0004476,0
C0004477,0
C0004478,0
C0004479,0
C0004480,0
C0004481,0
C0004482,0
C0004483,0
C0004484,0
C0004485,0
C0004486,0
C0004487,0
C0004488,0
C0004489,0
C0004490,0
C0004491,0
C0004492,0
C0004493,0
C0004494,0
C0004495,0
C0004496,0
C0004497,0
C0004498,0
C0004499,0
C0004500,0
C0004501,0
C0004502,0
C0004503,0
C0004504,0
C0004505,0
C0004506,0
C0004507,0
C0004508,0
C0004509,0
C0004510,0
C0004511,0
C0004512,0
C0004513,0
C0004514,0
C0004515,0
C0004516,0
C0004517,0
C0004518,0
C0004519,0
C0004520,0
C0004521,0
C0004522,0
C0004523,0
C0004524,0
C0004525,0
C0004526,0
C0004527,0
C0004528,0
C0004529,0
C0004530,0
C0004531,0
C0004532,0
C0004533,0
C0004534,0
C0004535,0
C0004536,0
C0004537,0
C0004538,0
C0004539,0
C0004540,0
C0004541,0
C0004542,0
C0004543,0
C0004544,0
C0004545,0
C0004546,0
C0004547,0
C0004548,0
C0004549,0
C0004550,0
C0004551,0
C0004552,0
C0004553,0
C0004554,0
C0004555,0
C0004556,0
C0004557,0
C0004558,0
C0004559,0
C0004560,0
C0004561,0
C0004562,0
C0004563,0
C0004564,0
C0004565,0
C0004566,0
C0004567,0
C0004568,0
C0004569,0
C0004570,0
C0004571,0
C0004572,0
C0004573,0
C0004574,0
C0004575,0
C0004576,0
C0004577,0
C0004578,0
C0004579,0
C0004580,0
C0004581,0
C0004582,0
C0004583,0
C0004584,0
C0004585,0
C0004586,0
C0004587,0
C0004588,0
C0004589,0
C0004590,0
C0004591,0
C0004592,0
C0004593,0
C0004594,0
C0004595,0
C0004596,0
C0004597,0
C0004598,0
C0004599,0
C0004600,0
C0004601,0
C0004602,0
C0004603,0
C0004604,0
C0004605,0
C0004606,0
C0004607,0
C0004608,0
C0004609,0
C0004610,0
C0004611,0
C0004612,0
C0004613,0
C0004614,0
C0004615,0
C0004616,0
C0004617,0
C0004618,0
C0004619,0
C0004620,0
C0004621,0
C0004622,0
C0004623,0
C0004624,0
C0004625,0
C0004626,0
C0004627,0
C0004628,0
C0004629,0
C0004630,0
C0004631,0
C0004632,0
C0004633,0
C0004634,0
C0004635,0
C0004636,0
C0004637,0
C0004638,0
C0004639,0
C0004640,0
C0004641,0
C0004642,0
C0004643,0
C0004644,0
C0004645,0
C0004646,0
C0004647,0
C0004648,0
C0004649,0
C0004650,0
C0004651,0
C0004652,0
C0004653,0
C0004654,0
C0004655,0
C0004656,0
C0004657,0
C0004658,0
C0004659,0
C0004660,0
C0004661,0
C0004662,0
C0004663,0
C0004664,0
C0004665,0
C0004666,0
C0004667,0
C0004668,0
C0004669,0
C0004670,0
C0004671,0
C0004672,0
C0004673,0
C0004674,0
C0004675,0
C0004676,0
C0004677,0
C0004678,0
C0004679,0
C0004680,0
C0004681,0
C0004682,0
C0004683,0
C0004684,0
C0004685,0
C0004686,0
C0004687,0
C0004688,0
C0004689,0
C0004690,0
C0004691,0
C0004692,0
C0004693,0
C0004694,0
C0004695,0
C0004696,0
C0004697,0
C0004698,0
C0004699,0
C0004700,0
C0004701,0
C0004702,0
C0004703,0
C0004704,0
C0004705,0
C0004706,0
C0004707,0
C0004708,0
C0004709,0
C0004710,0
C0004711,0
C0004712,0
C0004713,0
C0004714,0
C0004715,0
C0004716,0
C0004717,0
C0004718,0
C0004719,0
C0004720,0
C0004721,0
C0004722,0
C0004723,0
C0004724,0
C0004725,0
C0004726,0
C0004727,0
C0004728,0
C0004729,0
C0004730,0
C0004731,0
C0004732,0
C0004733,0
C0004734,0
C0004735,0
C0004736,0
C0004737,0
C0004738,0
C0004739,0
C0004740,0
C0004741,0
C0004742,0
C0004743,0
C0004744,0
C0004745,0
C0004746,0
C0004747,0
C0004748,0
C0004749,0
C0004750,0
C0004751,0
C0004752,0
C0004753,0
C0004754,0
C0004755,0
C0004756,0
C0004757,0
C0004758,0
C0004759,0
C0004760,0
C0004761,0
C0004762,0
C0004763,0
C0004764,0
C0004765,0
C0004766,0
C0004767,0
C0004768,0
C0004769,0
C0004770,0
C0004771,0
C0004772,0
C0004773,0
C0004774,0
C0004775,0
C0004776,0
C0004777,0
C0004778,0
C0004779,0
C0004780,0
C0004781,0
C0004782,0
C0004783,0
C0004784,0
C0004785,0
C0004786,0
C0004787,0
C0004788,0
C0004789,0
C0004790,0
C0004791,0
C0004792,0
C0004793,0
C0004794,0
C0004795,0
C0004796,0
C0004797,0
C0004798,0
C0004799,0
C0004800,0
C0004801,0
C0004802,0
C0004803,0
C0004804,0
C0004805,0
C0004806,0
C0004807,0
C0004808,0
C0004809,0
C0004810,0
C0004811,0
C0004812,0
C0004813,0
C0004814,0
C0004815,0
C0004816,0
C0004817,0
C0004818,0
C0004819,0
C0004820,0
C0004821,0
C0004822,0
C0004823,0
C0004824,0
C0004825,0
C0004826,0
C0004827,0
C0004828,0
C0004829,0
C0004830,0
C0004831,0
C0004832,0
C0004833,0
C0004834,0
C0004835,0
C0004836,0
C0004837,0
C0004838,0
C0004839,0
C0004840,0
C0004841,0
C0004842,0
C0004843,0
C0004844,0
C0004845,0
C0004846,0
C0004847,0
C0004848,0
C0004849,0
C0004850,0
C0004851,0
C0004852,0
C0004853,0
C0004854,0
C0004855,0
C0004856,0
C0004857,0
C0004858,0
C0004859,0
C0004860,0
C0004861,0
C0004862,0
C0004863,0
C0004864,0
C0004865,0
C0004866,0
C0004867,0
C0004868,0
C0004869,0
C0004870,0
C0004871,0
C0004872,0
C0004873,0
C0004874,0
C0004875,0
C0004876,0
C0004877,0
C0004878,0
C0004879,0
C0004880,0
C0004881,0
C0004882,0
C0004883,0
C0004884,0
C0004885,0
C0004886,0
C0004887,0
C0004888,0
C0004889,0
C0004890,0
C0004891,0
C0004892,0
C0004893,0
C0004894,0
C0004895,0
C0004896,0
C0004897,0
C0004898,0
C0004899,0
C0004900,0
C0004901,0
C0004902,0
C0004903,0
C0004904,0
C0004905,0
C0004906,0
C0004907,0
C0004908,0
C0004909,0
C0004910,0
C0004911,0
C0004912,0
C0004913,0
C0004914,0
C0004915,0
C0004916,0
C0004917,0
C0004918,0
C0004919,0
C0004920,0
C0004921,0
C0004922,0
C0004923,0
C0004924,0
C0004925,0
C0004926,0
C0004927,0
C0004928,0
C0004929,0
C0004930,0
C0004931,0
C0004932,0
C0004933,0
C0004934,0
C0004935,0
C0004936,0
C0004937,0
C0004938,0
C0004939,0
C0004940,0
C0004941,0
C0004942,0
C0004943,0
C0004944,0
C0004945,0
C0004946,0
C0004947,0
C0004948,0
C0004949,0
C0004950,0
C0004951,0
C0004952,0
C0004953,0
C0004954,0
C0004955,0
C0004956,0
C0004957,0
C0004958,0
C0004959,0
C0004960,0
C0004961,0
C0004962,0
C0004963,0
C0004964,0
C0004965,0
C0004966,0
C0004967,0
C0004968,0
C0004969,0
C0004970,0
C0004971,0
C0004972,0
C0004973,0
C0004974,0
C0004975,0
C0004976,0
C0004977,0
C0004978,0
C0004979,0
C0004980,0
C0004981,0
C0004982,0
C0004983,0
C0004984,0
C0004985,0
C0004986,0
C0004987,0
C0004988,0
C0004989,0
C0004990,0
C0004991,0
C0004992,0
C0004993,0
C0004994,0
C0004995,0
C0004996,0
C0004997,0
C0004998,0
C0004999,0
C0005000,0
C0005001,0
C0005002,0
C0005003,0
C0005004,0
C0005005,0
C0005006,0
C0005007,0
C0005008,0
C0005009,0
C0005010,0
C0005011,0
C0005012,0
C0005013,0
C0005014,0
C0005015,0
C0005016,0
C0005017,0
C0005018,0
C0005019,0
C0005020,0
C0005021,0
C0005022,0
C0005023,0
C0005024,0
C0005025,0
C0005026,0
C0005027,0
C0005028,0
C0005029,0
C0005030,0
C0005031,0
C0005032,0
C0005033,0
C0005034,0
C0005035,0
C0005036,0
C0005037,0
C0005038,0
C0005039,0
C0005040,0
C0005041,0
C0005042,0
C0005043,0
C0005044,0
C0005045,0
C0005046,0
C0005047,0
C0005048,0
C0005049,0
C0005050,0
C0005051,0
C0005052,0
C0005053,0
C0005054,0
C0005055,0
C0005056,0
C0005057,0
C0005058,0
C0005059,0
C0005060,0
C0005061,0
C0005062,0
C0005063,0
C0005064,0
C0005065,0
C0005066,0
C0005067,0
C0005068,0
C0005069,0
C0005070,0
C0005071,0
C0005072,0
C0005073,0
C0005074,0
C0005075,0
C0005076,0
C0005077,0
C0005078,0
C0005079,0
C0005080,0
C0005081,0
C0005082,0
C0005083,0
C0005084,0
C0005085,0
C0005086,0
C0005087,0
C0005088,0
C0005089,0
C0005090,0
C0005091,0
C0005092,0
C0005093,0
C0005094,0
C0005095,0
C0005096,0
C0005097,0
C0005098,0
C0005099,0
C0005100,0
C0005101,0
C0005102,0
C0005103,0
C0005104,0
C0005105,0
C0005106,0
C0005107,0
C0005108,0
C0005109,0
C0005110,0
C0005111,0
C0005112,0
C0005113,0
C0005114,0
C0005115,0
C0005116,0
C0005117,0
C0005118,0
C0005119,0
C0005120,0
C0005121,0
C0005122,0
C0005123,0
C0005124,0
C0005125,0
C0005126,0
C0005127,0
C0005128,0
C0005129,0
C0005130,0
C0005131,0
C0005132,0
C0005133,0
C0005134,0
C0005135,0
C0005136,0
C0005137,0
C0005138,0
C0005139,0
C0005140,0
C0005141,0
C0005142,0
C0005143,0
C0005144,0
C0005145,0
C0005146,0
C0005147,0
C0005148,0
C0005149,0
C0005150,0
C0005151,0
C0005152,0
C0005153,0
C0005154,0
C0005155,0
C0005156,0
C0005157,0
C0005158,0
C0005159,0
C0005160,0
C0005161,0
C0005162,0
C0005163,0
C0005164,0
C0005165,0
C0005166,0
C0005167,0
C0005168,0
C0005169,0
C0005170,0
C0005171,0
C0005172,0
C0005173,0
C0005174,0
C0005175,0
C0005176,0
C0005177,0
C0005178,0
C0005179,0
C0005180,0
C0005181,0
C0005182,0
C0005183,0
C0005184,0
C0005185,0
C0005186,0
C0005187,0
C0005188,0
C0005189,0
C0005190,0
C0005191,0
C0005192,0
C0005193,0
C0005194,0
C0005195,0
C0005196,0
C0005197,0
C0005198,0
C0005199,0
C0005200,0
C0005201,0
C0005202,0
C0005203,0
C0005204,0
C0005205,0
C0005206,0
C0005207,0
C0005208,0
C0005209,0
C0005210,0
C0005211,0
C0005212,0
C0005213,0
C0005214,0
C0005215,0
C0005216,0
C0005217,0
C0005218,0
C0005219,0
C0005220,0
C0005221,0
C0005222,0
C0005223,0
C0005224,0
C0005225,0
C0005226,0
C0005227,0
C0005228,0
C0005229,0
C0005230,0
C0005231,0
C0005232,0
C0005233,0
C0005234,0
C0005235,0
C0005236,0
C0005237,0
C0005238,0
C0005239,0
C0005240,0
C0005241,0
C0005242,0
C0005243,0
C0005244,0
C0005245,0
C0005246,0
C0005247,0
C0005248,0
C0005249,0
C0005250,0
C0005251,0
C0005252,0
C0005253,0
C0005254,0
C0005255,0
C0005256,0
C0005257,0
C0005258,0
C0005259,0
C0005260,0
C0005261,0
C0005262,0
C0005263,0
C0005264,0
C0005265,0
C0005266,0
C0005267,0
C0005268,0
C0005269,0
C0005270,0
C0005271,0
C0005272,0
C0005273,0
C0005274,0
C0005275,0
C0005276,0
C0005277,0
C0005278,0
C0005279,0
C0005280,0
C0005281,0
C0005282,0
C0005283,0
C0005284,0
C0005285,0
C0005286,0
C0005287,0
C0005288,0
C0005289,0
C0005290,0
C0005291,0
C0005292,0
C0005293,0
C0005294,0
C0005295,0
C0005296,0
C0005297,0
C0005298,0
C0005299,0
C0005300,0
C0005301,0
C0005302,0
C0005303,0
C0005304,0
C0005305,0
C0005306,0
C0005307,0
C0005308,0
C0005309,0
C0005310,0
C0005311,0
C0005312,0
C0005313,0
C0005314,0
C0005315,0
C0005316,0
C0005317,0
C0005318,0
C0005319,0
C0005320,0
C0005321,0
C0005322,0
C0005323,0
C0005324,0
C0005325,0
C0005326,0
C0005327,0
C0005328,0
C0005329,0
C0005330,0
C0005331,0
C0005332,0
C0005333,0
C0005334,0
C0005335,0
C0005336,0
C0005337,0
C0005338,0
C0005339,0
C0005340,0
C0005341,0
C0005342,0
C0005343,0
C0005344,0
C0005345,0
C0005346,0
C0005347,0
C0005348,0
C0005349,0
C0005350,0
C0005351,0
C0005352,0
C0005353,0
C0005354,0
C0005355,0
C0005356,0
C0005357,0
C0005358,0
C0005359,0
C0005360,0
C0005361,0
C0005362,0
C0005363,0
C0005364,0
C0005365,0
C0005366,0
C0005367,0
C0005368,0
C0005369,0
C0005370,0
C0005371,0
C0005372,0
C0005373,0
C0005374,0
C0005375,0
C0005376,0
C0005377,0
C0005378,0
C0005379,0
C0005380,0
C0005381,0
C0005382,0
C0005383,0
C0005384,0
C0005385,0
C0005386,0
C0005387,0
C0005388,0
C0005389,0
C0005390,0
C0005391,0
C0005392,0
C0005393,0
C0005394,0
C0005395,0
C0005396,0
C0005397,0
C0005398,0
C0005399,0
C0005400,0
C0005401,0
C0005402,0
C0005403,0
C0005404,0
C0005405,0
C0005406,0
C0005407,0
C0005408,0
C0005409,0
C0005410,0
C0005411,0
C0005412,0
C0005413,0
C0005414,0
C0005415,0
C0005416,0
C0005417,0
C0005418,0
C0005419,0
C0005420,0
C0005421,0
C0005422,0
C0005423,0
C0005424,0
C0005425,0
C0005426,0
C0005427,0
C0005428,0
C0005429,0
C0005430,0
C0005431,0
C0005432,0
C0005433,0
C0005434,0
C0005435,0
C0005436,0
C0005437,0
C0005438,0
C0005439,0
C0005440,0
C0005441,0
C0005442,0
C0005443,0
C0005444,0
C0005445,0
C0005446,0
C0005447,0
C0005448,0
C0005449,0
C0005450,0
C0005451,0
C0005452,0
C0005453,0
C0005454,0
C0005455,0
C0005456,0
C0005457,0
C0005458,0
C0005459,0
C0005460,0
C0005461,0
C0005462,0
C0005463,0
C0005464,0
C0005465,0
C0005466,0
C0005467,0
C0005468,0
C0005469,0
C0005470,0
C0005471,0
C0005472,0
C0005473,0
C0005474,0
C0005475,0
C0005476,0
C0005477,0
C0005478,0
C0005479,0
C0005480,0
C0005481,0
C0005482,0
C0005483,0
C0005484,0
C0005485,0
C0005486,0
C0005487,0
C0005488,0
C0005489,0
C0005490,0
C0005491,0
C0005492,0
C0005493,0
C0005494,0
C0005495,0
C0005496,0
C0005497,0
C0005498,0
C0005499,0
C0005500,0
C0005501,0
C0005502,0
C0005503,0
C0005504,0
C0005505,0
C0005506,0
C0005507,0
C0005508,0
C0005509,0
C0005510,0
C0005511,0
C0005512,0
C0005513,0
C0005514,0
C0005515,0
C0005516,0
C0005517,0
C0005518,0
C0005519,0
C0005520,0
C0005521,0
C0005522,0
C0005523,0
C0005524,0
C0005525,0
C0005526,0
C0005527,0
C0005528,0
C0005529,0
C0005530,0
C0005531,0
C0005532,0
C0005533,0
C0005534,0
C0005535,0
C0005536,0
C0005537,0
C0005538,0
C0005539,0
C0005540,0
C0005541,0
C0005542,0
C0005543,0
C0005544,0
C0005545,0
C0005546,0
C0005547,0
C0005548,0
C0005549,0
C0005550,0
C0005551,0
C0005552,0
C0005553,0
C0005554,0
C0005555,0
C0005556,0
C0005557,0
C0005558,0
C0005559,0
C0005560,0
C0005561,0
C0005562,0
C0005563,0
C0005564,0
C0005565,0
C0005566,0
C0005567,0
C0005568,0
C0005569,0
C0005570,0
C0005571,0
C0005572,0
C0005573,0
C0005574,0
C0005575,0
C0005576,0
C0005577,0
C0005578,0
C0005579,0
C0005580,0
C0005581,0
C0005582,0
C0005583,0
C0005584,0
C0005585,0
C0005586,0
C0005587,0
C0005588,0
C0005589,0
C0005590,0
C0005591,0
C0005592,0
C0005593,0
C0005594,0
C0005595,0
C0005596,0
C0005597,0
C0005598,0
C0005599,0
C0005600,0
C0005601,0
C0005602,0
C0005603,0
C0005604,0
C0005605,0
C0005606,0
C0005607,0
C0005608,0
C0005609,0
C0005610,0
C0005611,0
C0005612,0
C0005613,0
C0005614,0
C0005615,0
C0005616,0
C0005617,0
C0005618,0
C0005619,0
C0005620,0
C0005621,0
C0005622,0
C0005623,0
C0005624,0
C0005625,0
C0005626,0
C0005627,0
C0005628,0
C0005629,0
C0005630,0
C0005631,0
C0005632,0
C0005633,0
C0005634,0
C0005635,0
C0005636,0
C0005637,0
C0005638,0
C0005639,0
C0005640,0
C0005641,0
C0005642,0
C0005643,0
C0005644,0
C0005645,0
C0005646,0
C0005647,0
C0005648,0
C0005649,0
C0005650,0
C0005651,0
C0005652,0
C0005653,0
C0005654,0
C0005655,0
C0005656,0
C0005657,0
C0005658,0
C0005659,0
C0005660,0
C0005661,0
C0005662,0
C0005663,0
C0005664,0
C0005665,0
C0005666,0
C0005667,0
C0005668,0
C0005669,0
C0005670,0
C0005671,0
C0005672,0
C0005673,0
C0005674,0
C0005675,0
C0005676,0
C0005677,0
C0005678,0
C0005679,0
C0005680,0
C0005681,0
C0005682,0
C0005683,0
C0005684,0
C0005685,0
C0005686,0
C0005687,0
C0005688,0
C0005689,0
C0005690,0
C0005691,0
C0005692,0
C0005693,0
C0005694,0
C0005695,0
C0005696,0
C0005697,0
C0005698,0
C0005699,0
C0005700,0
C0005701,0
C0005702,0
C0005703,0
C0005704,0
C0005705,0
C0005706,0
C0005707,0
C0005708,0
C0005709,0
C0005710,0
C0005711,0
C0005712,0
C0005713,0
C0005714,0
C0005715,0
C0005716,0
C0005717,0
C0005718,0
C0005719,0
C0005720,0
C0005721,0
C0005722,0
C0005723,0
C0005724,0
C0005725,0
C0005726,0
C0005727,0
C0005728,0
C0005729,0
C0005730,0
C0005731,0
C0005732,0
C0005733,0
C0005734,0
C0005735,0
C0005736,0
C0005737,0
C0005738,0
C0005739,0
C0005740,0
C0005741,0
C0005742,0
C0005743,0
C0005744,0
C0005745,0
C0005746,0
C0005747,0
C0005748,0
C0005749,0
C0005750,0
C0005751,0
C0005752,0
C0005753,0
C0005754,0
C0005755,0
C0005756,0
C0005757,0
C0005758,0
C0005759,0
C0005760,0
C0005761,0
C0005762,0
C0005763,0
C0005764,0
C0005765,0
C0005766,0
C0005767,0
C0005768,0
C0005769,0
C0005770,0
C0005771,0
C0005772,0
C0005773,0
C0005774,0
C0005775,0
C0005776,0
C0005777,0
C0005778,0
C0005779,0
C0005780,0
C0005781,0
C0005782,0
C0005783,0
C0005784,0
C0005785,0
C0005786,0
C0005787,0
C0005788,0
C0005789,0
C0005790,0
C0005791,0
C0005792,0
C0005793,0
C0005794,0
C0005795,0
C0005796,0
C0005797,0
C0005798,0
C0005799,0
C0005800,0
C0005801,0
C0005802,0
C0005803,0
C0005804,0
C0005805,0
C0005806,0
C0005807,0
C0005808,0
C0005809,0
C0005810,0
C0005811,0
C0005812,0
C0005813,0
C0005814,0
C0005815,0
C0005816,0
C0005817,0
C0005818,0
C0005819,0
C0005820,0
C0005821,0
C0005822,0
C0005823,0
C0005824,0
C0005825,0
C0005826,0
C0005827,0
C0005828,0
C0005829,0
C0005830,0
C0005831,0
C0005832,0
C0005833,0
C0005834,0
C0005835,0
C0005836,0
C0005837,0
C0005838,0
C0005839,0
C0005840,0
C0005841,0
C0005842,0
C0005843,0
C0005844,0
C0005845,0
C0005846,0
C0005847,0
C0005848,0
C0005849,0
C0005850,0
C0005851,0
C0005852,0
C0005853,0
C0005854,0
C0005855,0
C0005856,0
C0005857,0
C0005858,0
C0005859,0
C0005860,0
C0005861,0
C0005862,0
C0005863,0
C0005864,0
C0005865,0
C0005866,0
C0005867,0
C0005868,0
C0005869,0
C0005870,0
C0005871,0
C0005872,0
C0005873,0
C0005874,0
C0005875,0
C0005876,0
C0005877,0
C0005878,0
C0005879,0
C0005880,0
C0005881,0
C0005882,0
C0005883,0
C0005884,0
C0005885,0
C0005886,0
C0005887,0
C0005888,0
C0005889,0
C0005890,0
C0005891,0
C0005892,0
C0005893,0
C0005894,0
C0005895,0
C0005896,0
C0005897,0
C0005898,0
C0005899,0
C0005900,0
C0005901,0
C0005902,0
C0005903,0
C0005904,0
C0005905,0
C0005906,0
C0005907,0
C0005908,0
C0005909,0
C0005910,0
C0005911,0
C0005912,0
C0005913,0
C0005914,0
C0005915,0
C0005916,0
C0005917,0
C0005918,0
C0005919,0
C0005920,0
C0005921,0
C0005922,0
C0005923,0
C0005924,0
C0005925,0
C0005926,0
C0005927,0
C0005928,0
C0005929,0
C0005930,0
C0005931,0
C0005932,0
C0005933,0
C0005934,0
C0005935,0
C0005936,0
C0005937,0
C0005938,0
C0005939,0
C0005940,0
C0005941,0
C0005942,0
C0005943,0
C0005944,0
C0005945,0
C0005946,0
C0005947,0
C0005948,0
C0005949,0
C0005950,0
C0005951,0
C0005952,0
C0005953,0
C0005954,0
C0005955,0
C0005956,0
C0005957,0
C0005958,0
C0005959,0
C0005960,0
C0005961,0
C0005962,0
C0005963,0
C0005964,0
C0005965,0
C0005966,0
C0005967,0
C0005968,0
C0005969,0
C0005970,0
C0005971,0
C0005972,0
C0005973,0
C0005974,0
C0005975,0
C0005976,0
C0005977,0
C0005978,0
C0005979,0
C0005980,0
C0005981,0
C0005982,0
C0005983,0
C0005984,0
C0005985,0
C0005986,0
C0005987,0
C0005988,0
C0005989,0
C0005990,0
C0005991,0
C0005992,0
C0005993,0
C0005994,0
C0005995,0
C0005996,0
